featureid	PC1	PC2	PC3	feature_id	TimePointInWeeks	Taxon	kingdom	phylum	class	order	family	genus	species	Confidence
280	-0.5092599255367347	-0.023337108228402403	-1.3615062941662344	938fa4f1324470245e04693d6dd958c1	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9128179851689577
281	-0.5045387444723379	-0.023710697841249045	-1.3488269300057438	938fa4f1324470245e04693d6dd958c1	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9128179851689577
282	-0.5114484550292951	-0.023120563091271376	-1.3589763394772063	938fa4f1324470245e04693d6dd958c1	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9128179851689577
283	-0.5168793225507258	-0.023377876595992265	-1.348538152033486	938fa4f1324470245e04693d6dd958c1	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9128179851689577
284	-0.5139292427487059	-0.022877718946268947	-1.3746860981876388	938fa4f1324470245e04693d6dd958c1	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9128179851689577
285	-0.5104415601105695	-0.02348413573868155	-1.3599208077567537	938fa4f1324470245e04693d6dd958c1	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9128179851689577
286	-0.5384984501448239	-0.022735938375871657	-1.3527305348114946	938fa4f1324470245e04693d6dd958c1	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9128179851689577
287	-0.5243799151248736	-0.008366871762893899	-1.30946567499571	de17fa4e217c05126bad3d8e4a5ed1ae	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	nan	nan	0.9999999809600634
288	-0.5219872969138254	-0.008351682705601602	-1.3217297267929875	de17fa4e217c05126bad3d8e4a5ed1ae	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	nan	nan	0.9999999809600634
289	-0.5254890264781331	-0.008375675852678916	-1.311912761060774	de17fa4e217c05126bad3d8e4a5ed1ae	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	nan	nan	0.9999999809600634
290	-0.5282413023083389	-0.008365214240709818	-1.3220090458475438	de17fa4e217c05126bad3d8e4a5ed1ae	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	nan	nan	0.9999999809600634
291	-0.5267462495742705	-0.008385549182944804	-1.29671757523688	de17fa4e217c05126bad3d8e4a5ed1ae	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	nan	nan	0.9999999809600634
292	-0.5249787484171363	-0.008360894055804676	-1.3109992288240906	de17fa4e217c05126bad3d8e4a5ed1ae	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	nan	nan	0.9999999809600634
293	-0.5391975265418657	-0.008391313564856522	-1.3179539844980381	de17fa4e217c05126bad3d8e4a5ed1ae	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	nan	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	nan	nan	0.9999999809600634
294	-0.5348866599899538	-0.020639156284339114	-1.3452049538719861	c973282c675d1bd6d51aa1b8a3579c80	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9019206529490899
295	-0.534112139176382	-0.020942679791594948	-1.3403389308690286	c973282c675d1bd6d51aa1b8a3579c80	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9019206529490899
296	-0.5352456933801125	-0.020463223824653237	-1.3442340205067618	c973282c675d1bd6d51aa1b8a3579c80	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9019206529490899
297	-0.53613663991949	-0.020672278612933002	-1.3402281051022182	c973282c675d1bd6d51aa1b8a3579c80	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9019206529490899
298	-0.5356526724170375	-0.020265924691933668	-1.3502630331834446	c973282c675d1bd6d51aa1b8a3579c80	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9019206529490899
299	-0.5350805099099182	-0.02075860903154742	-1.3445964838224036	c973282c675d1bd6d51aa1b8a3579c80	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9019206529490899
300	-0.5396833084468137	-0.020150734829828525	-1.3418370368102104	c973282c675d1bd6d51aa1b8a3579c80	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9019206529490899
301	-0.5475396313739643	-0.011322159403111475	-1.3163827704327749	7c60bd2ffe3eed870549edc57875acf8	14.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_organism	nan	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured_organism	0.7511989056756819
302	-0.5487137388301107	-0.011383719487443563	-1.325331412239619	7c60bd2ffe3eed870549edc57875acf8	9.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_organism	nan	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured_organism	0.7511989056756819
303	-0.546995367394218	-0.011286477102412817	-1.3181683219803992	7c60bd2ffe3eed870549edc57875acf8	12.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_organism	nan	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured_organism	0.7511989056756819
304	-0.5456447684734649	-0.011328877213405478	-1.325535221405657	7c60bd2ffe3eed870549edc57875acf8	11.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_organism	nan	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured_organism	0.7511989056756819
305	-0.5463784219056322	-0.011246461252046976	-1.3070809360679678	7c60bd2ffe3eed870549edc57875acf8	18.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_organism	nan	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured_organism	0.7511989056756819
306	-0.5472457714383557	-0.011346386591503988	-1.317501750043146	7c60bd2ffe3eed870549edc57875acf8	6.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_organism	nan	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured_organism	0.7511989056756819
307	-0.5402683216570044	-0.011223098654238638	-1.3225763875617262	7c60bd2ffe3eed870549edc57875acf8	3.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_organism	nan	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	uncultured_organism	0.7511989056756819
308	-0.5437741963240894	-0.013397215333025906	-1.3342483988183895	c6b5af7e07b9b826ae97b6c03156c6f7	14.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999969123352622
309	-0.5443684057497031	-0.013512664845674961	-1.3346339257493505	c6b5af7e07b9b826ae97b6c03156c6f7	9.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999969123352622
310	-0.5434987472711988	-0.013330296902511186	-1.334325324258371	c6b5af7e07b9b826ae97b6c03156c6f7	12.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999969123352622
311	-0.5428152164710714	-0.013409813885040998	-1.3346427062910216	c6b5af7e07b9b826ae97b6c03156c6f7	11.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999969123352622
312	-0.5431865145002642	-0.013255251351922723	-1.3338476555846812	c6b5af7e07b9b826ae97b6c03156c6f7	18.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999969123352622
313	-0.543625475401967	-0.013442650896071658	-1.3342966068911122	c6b5af7e07b9b826ae97b6c03156c6f7	6.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999969123352622
314	-0.5400942258514076	-0.013211437238273394	-1.3345152333006285	c6b5af7e07b9b826ae97b6c03156c6f7	3.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9999969123352622
315	-0.4990448864260567	-0.01133041300317472	-1.3365019238034008	c3342d2a9a35fb23f494d299efedfcb9	14.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	nan	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	nan	0.9895162327048204
316	-0.49275053227976257	-0.011392187434398645	-1.3358073211746389	c3342d2a9a35fb23f494d299efedfcb9	9.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	nan	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	nan	0.9895162327048204
317	-0.5019626689677321	-0.011294606459789728	-1.3363633274861562	c3342d2a9a35fb23f494d299efedfcb9	12.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	nan	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	nan	0.9895162327048204
318	-0.5092031884553824	-0.011337154204303418	-1.3357915013010144	c3342d2a9a35fb23f494d299efedfcb9	11.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	nan	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	nan	0.9895162327048204
319	-0.5052700948543398	-0.011254451277692243	-1.3372239415957725	c3342d2a9a35fb23f494d299efedfcb9	18.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	nan	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	nan	0.9895162327048204
320	-0.5006202605491359	-0.0113547245485428	-1.3364150674741755	c3342d2a9a35fb23f494d299efedfcb9	6.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	nan	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	nan	0.9895162327048204
321	-0.5380261553263977	-0.01123100733333801	-1.3360211689768948	c3342d2a9a35fb23f494d299efedfcb9	3.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	nan	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	nan	0.9895162327048204
322	-0.5008198638266216	-0.020169908610711797	-1.2674581326472227	ee36824cd8ad5db2f54f604848c720a0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.852467168514725
323	-0.4947988661146288	-0.02046124570481785	-1.299856679745727	ee36824cd8ad5db2f54f604848c720a0	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.852467168514725
324	-0.503610930487188	-0.020001039807016105	-1.2739227199176921	ee36824cd8ad5db2f54f604848c720a0	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.852467168514725
325	-0.5105370026870575	-0.02020170108388731	-1.3005945705907869	ee36824cd8ad5db2f54f604848c720a0	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.852467168514725
326	-0.5067747187382152	-0.019811662198290354	-1.2337808523095302	ee36824cd8ad5db2f54f604848c720a0	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.852467168514725
327	-0.502326821295193	-0.020284565352027457	-1.2715093970057036	ee36824cd8ad5db2f54f604848c720a0	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.852467168514725
328	-0.5381082218383344	-0.019701097188022786	-1.2898821161515086	ee36824cd8ad5db2f54f604848c720a0	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.852467168514725
329	-0.5590411306855866	-0.017168508292756828	-1.2345513218828945	311489528f0a97315baae027ec1de217	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9195523104130898
330	-0.5619865332804458	-0.017381898693979464	-1.2827223229187472	311489528f0a97315baae027ec1de217	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9195523104130898
331	-0.557675773085785	-0.01704482002063624	-1.24416303808595	311489528f0a97315baae027ec1de217	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9195523104130898
332	-0.5542876184965474	-0.017191794749387417	-1.2838194381860975	311489528f0a97315baae027ec1de217	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9195523104130898
333	-0.5561280843853559	-0.016906110035790095	-1.1844790670654375	311489528f0a97315baae027ec1de217	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9195523104130898
334	-0.5583039444831351	-0.017252488838067417	-1.2405748469198523	311489528f0a97315baae027ec1de217	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9195523104130898
335	-0.540800096275795	-0.01682512648656312	-1.2678918827830088	311489528f0a97315baae027ec1de217	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.9195523104130898
336	-0.5225403117078733	-0.009989172478920588	-1.3129665126087675	c06b712348f8542720421722120be38e	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.999999995148106
337	-0.5198643842950067	-0.010016114747769698	-1.323552589582245	c06b712348f8542720421722120be38e	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.999999995148106
338	-0.5237807526024566	-0.009973555831396327	-1.315078786910417	c06b712348f8542720421722120be38e	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.999999995148106
339	-0.5268589245848523	-0.009992112582934124	-1.323793692038478	c06b712348f8542720421722120be38e	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.999999995148106
340	-0.5251868431067872	-0.00995604257080743	-1.301962615402258	c06b712348f8542720421722120be38e	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.999999995148106
341	-0.5232100526699306	-0.009999775703887076	-1.314290244694913	c06b712348f8542720421722120be38e	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.999999995148106
342	-0.5391124720303367	-0.009945817740903523	-1.3202934465822764	c06b712348f8542720421722120be38e	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	nan	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	nan	0.999999995148106
343	-0.5089203262693802	-0.02051068646288059	-1.3148729679697273	afaed5b814af8fdf712ee3a2f6e146ea	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus_Arthromitus; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus_Arthromitus	uncultured_bacterium	0.8201197541720892
